0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101
Slope7,29.453542499999998,29.6572733,29.92860332,30.7285213,29.39923724,30.5706777,30.23325529,29.99565743,29.55764545,30.23461276,30.72565165,29.38612141,30.01022425,30.18724503,30.12683845,30.95305712,29.59423492,29.81938022,29.45135641,29.73572983,29.66772477,30.10779012,29.63728,30.63656638,30.2899164,30.11624331,30.87644394,29.51073445,29.53894838,29.36612487,30.40794213,29.71789968,30.62185795,30.32890397,29.12331541,30.50350138,29.79804319,29.71479609,30.05369033,30.4645766,29.92304107,30.37337329,29.87311927,29.93572986,29.96967255,30.52994958,30.22055827,30.16565503,30.36155414,29.76180437,30.20557151,29.67017431,29.02114961,30.82683362,30.26978699,30.22386697,29.36843435,29.95080154,29.59646343,29.37619759,30.50327885,30.49337964,30.38019752,30.97829642,31.13645173,30.28279333,29.13738824,30.89373747,30.02594678,29.33522607,25.0,25.0,27.0,25.0,27.0,26.0,26.0,27.0,27.0,26.0,21.6748525,21.92533303,22.26494881,21.75285753,21.78863994,22.07684978,20.94635722,22.26519724,22.00170641,21.78442227,22.92192715,21.92323226,22.22029847,21.97553837,21.62019222,22.63580626,21.69032139,22.28794518,22.23610741,22.63499372,CoolingSystemIssues
b'Convex_increase_with_constant_ends',31.86572335,31.92938854,31.216893199999998,33.56873186,30.74788433,28.44686452,31.91737593,31.84220296,28.1012631,29.69477592,34.89751085,39.91473504,42.767840299999996,45.29164702,44.70769692,42.37202552,45.54810276,47.00170682,48.07022622,47.65656824,49.85574524,51.90929432,50.38344779,53.62958108,52.70205488,57.91092824,55.50154708,55.49397362,53.46026583,57.95777153,56.31860944,55.92965306,60.22470242,55.2196673,55.98586788,58.43598668,60.80879632,60.04439751,58.13331777,55.54566485,62.00353953,58.76942239,58.63692568,60.60703736,60.91171768,59.03467394,61.78346417,59.68611469,57.16244144,62.75949134,62.65306254,62.28668311,61.59158483,64.19357163,61.71504778,59.98733554,62.71951395,62.68847951,62.42011584,64.95983809,66.10224492,61.87515888,66.14816479,67.5052615,65.59658191,65.98172719,66.50217622,66.86086005,65.64143124,65.3632862,65.11255189,65.57453453,68.64757192,68.38433532,67.60674356,65.60198627,67.30581724,67.96680069,70.0,62.46628785,68.27859475,66.09334855,67.33354594,68.52634119,67.14394575,67.1662351,66.44923027,66.6300691,64.35956524,64.58112849,65.13105809,66.97790665,66.50363122,65.80674294,65.51947256,66.76308359,64.28341929999999,66.82128619,67.11214049,66.10744406,Overheated oil
b'Linear_rise_with_decreasing_ends',34.81593532,31.99246731,32.3864174,30.67678599,27.60776476,32.7858327,29.60994169,32.50030039,27.06494683,28.13840385,29.54706672,30.57172962,29.77714525,30.53790975,32.459592699999995,31.26484334,31.95698849,29.56302005,35.18629797,28.01216853,26.40667442,30.48015191,29.62194859,29.98777364,34.59962444,32.18289038,34.12767074,31.80898005,27.86219861,29.09955441,31.58769394,31.64777385,31.271546999999998,28.45874276,26.84964783,34.32885463,31.59940565,30.22576868,28.89900085,31.43580268,28.82465029,30.22102321,30.989649600000003,31.60792016,29.21357658,29.48434368,29.62730468,28.8615391,31.62988713,27.38847084,31.103499600000003,30.3808249,28.58887839,28.06637312,30.38638767,33.44428995,34.27117359,34.31183424,39.87771505,37.76921093,38.37335853,38.5613805,37.36409874,43.49171837,41.80468104,40.27838528,40.55306102,41.90654771,44.92159239,46.11986966,48.20544817,46.26631581,48.86247718,49.12716523,50.83738855,51.50331328,47.409402,51.95836911,53.16422478,51.9048899,58.312886999999996,55.57709267,54.30960619,51.80498267,56.47058646,59.78878641,59.41889463,63.01801542,63.46810281,59.52437146,64.19879077,61.36225881,60.394850899999994,65.91101374,68.09185997,67.46346203,66.63198643,66.63736125,70.0,68.54306614,Oil Leakage
Slope3,30.43778075,29.46098778,30.76917881,30.04731394,30.61298235,29.59462727,30.01474887,30.18999638,30.39283546,30.14515452,29.90445916,29.84185557,29.80512213,29.64410707,29.93357971,30.4690027,29.38304905,29.75575008,29.52486729,29.85514052,27.0,26.0,26.0,26.0,26.0,27.0,26.0,26.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,26.0,27.0,26.0,26.0,26.0,27.0,27.0,26.0,26.0,26.0,27.0,27.0,27.0,26.0,26.0,25.0,25.0,27.0,27.0,27.0,26.0,27.0,26.0,23.0,23.0,23.0,25.0,25.0,24.0,23.0,24.0,25.0,25.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,22.26660636,22.68137496,22.150062,21.15314013,22.4686994,21.61884672,22.44364374,22.21903597,22.0681342,22.571996399999996,21.43865177,21.84858106,22.06262573,22.02522475,22.1076152,22.212372100000003,21.92511842,21.34072763,22.54190977,21.9103127,CoolingSystemIssues
Slope4,31.11585955,29.71571547,29.52665905,28.922199499999998,29.34742406,30.72027024,29.72154708,29.85704707,30.37408593,29.99622218,30.22532254,30.235013899999995,30.52155297,30.11417207,29.6369049,30.5966964,29.76504031,30.00434152,30.52636115,29.66647558,29.9561501,30.18140835,30.71204459,29.98294048,31.03421247,29.45203722,29.51438501,29.73582501,29.79853289,30.48045383,30.15425466,29.743406899999997,30.60478487,29.52665542,30.20741294,29.80915205,28.57949963,30.28798714,29.82855952,30.50871472,27.0,27.0,26.0,26.0,27.0,27.0,27.0,26.0,26.0,27.0,27.0,27.0,27.0,25.0,25.0,27.0,26.0,27.0,26.0,27.0,23.0,24.0,25.0,23.0,24.0,23.0,24.0,24.0,25.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,22.94118354,21.16034596,20.62783166,21.86865976,21.75846009,22.12736203,21.72092858,21.62243715,21.83735269,22.14774453,21.97941938,21.74909302,22.27654294,21.38525053,21.49139457,21.71238865,21.82517699,21.69323993,21.828867199999998,21.46411547,CoolingSystemIssues
b'Convex_rise_with_decreasing_ends',31.81258654,27.91003461,27.62170347,29.88656989,28.23841944,31.27638555,29.52683115,27.65242214,28.62546233,30.39071821,27.01604936,28.82434181,28.09995043,28.24693914,27.85772821,30.81569154,29.80958195,27.76274847,31.17135194,32.02455484,28.73134836,41.99537595,42.063078499999996,42.08518595,47.13900796,46.59143767,46.30517952,46.82926867,47.60576871,50.92205315,50.94313539,52.21972694,50.6436268,53.26723654,56.36180859,53.88949482,53.41345371,53.15638125,57.06371903,54.98021124,57.02849441,58.31802483,57.73001447,59.49337461,56.98913596,58.39466398,57.45017906,59.79708789,58.71267378,61.69333729,60.40956807,60.55197566,62.89293042,58.17425949,62.2664765,62.32965703,61.16240132,61.97855797,61.00395824,62.39554496,61.80141086,63.14443071,62.55854765,66.93457710000001,67.24543067,65.96159512,64.32098668,63.38365783,65.41070285,63.69277198,66.09264713,67.29441013,64.88585138,67.35805245,66.58061573,68.54448149,68.8968063,66.57323207,70.0,68.02084647,67.69170343,68.7627376,66.22182326,67.09859928,69.03021935,67.51397794,67.50728619,67.13942148,66.45642936,66.49151416,67.92059321,66.83900319,65.8982315,67.2234743,65.47087947,65.17968709,66.35760864,66.44920429,66.16167212,66.62397313,Overheated oil
SteepDecreaseForward,30.10012262,30.35648831,29.49399283,29.34787017,29.77237708,31.41095175,29.92010649,30.36356969,29.77945711,29.22214237,30.87348974,29.54400858,29.96582858,30.19862859,29.90228047,29.80690012,30.64475914,30.54781045,29.94331172,30.53584712,30.04799537,29.681335100000002,30.1465782,30.10926332,30.08268151,30.62933778,29.62847854,29.67874311,30.10251224,29.63184691,29.61487125,29.65300944,29.94023189,30.62351858,30.28534401,29.30954254,28.94634245,30.31333,30.32088485,30.13726367,30.09553884,29.38769872,29.73531697,29.99021636,28.98321846,30.27671522,30.55768006,29.63823934,29.16891816,29.72801456,29.72682734,29.85092988,29.82607065,23.0,24.0,23.0,22.0,23.0,23.0,23.0,24.0,24.0,24.0,22.0,23.0,23.0,24.0,23.0,24.0,22.0,24.0,22.0,22.0,24.0,22.0,22.0,23.0,24.0,23.0,22.0,23.0,24.0,24.0,22.0,24.0,22.0,22.0,23.0,22.0,24.0,23.0,23.0,23.0,22.0,23.0,24.0,24.0,24.0,22.0,22.0,BladeAccumulatorPressureIssues
b'Convex_increase_with_constant_ends',30.45518919,31.03775251,30.20844177,29.18472089,29.14274427,30.79902582,33.79207144,28.73692532,30.0224559,28.96628017,32.60469515,31.56063693,27.81337915,30.77535911,31.804911699999998,29.52900951,26.89841487,33.27477552,30.90676036,32.8796138,32.00524737,31.56923834,31.32717813,31.58536123,29.83335435,30.82945568,29.82461799,30.38934128,29.699615,29.774940700000002,30.47194359,33.86065462,28.47595289,31.15098275,28.89841216,29.30696411,29.83605384,32.71547539,31.13652044,29.09235934,29.38011679,27.89304065,33.06705046,29.88296216,31.37326792,28.58364125,31.90828121,31.47064024,27.35461041,29.75759995,29.491900899999997,30.03623045,29.06861162,29.88046796,30.49541053,31.65803868,40.32090788,46.79800203,47.1850313,48.34107465,53.80789553,45.84886901,52.51583606,51.72551259,54.46858067,52.15034371,55.7984916,52.99021455,55.30680231,52.35217084,55.71837572,55.58406095,57.76173858,57.92839543,59.14619046,60.675933799999996,60.28888077,57.91912446,59.71729198,58.29145820000001,61.76559371,58.82427354,62.1666456,62.38598824,60.70845503,60.16382725,63.12728195,62.353643000000005,66.06483466,63.65683173,63.36103153,62.81614006,65.34108135,63.5669789,65.24323229,64.48678207,66.22330988,63.40343867,67.64304849,70.0,Overheated oil
b'Convex_increase_with_constant_ends',28.89103945,29.98139357,32.3676945,31.25889178,26.30404151,29.41521612,32.34120844,30.83222336,28.78439283,29.31249795,31.09806317,39.23276957,40.73355533,44.47502941,45.83160882,49.38931788,47.47690333,46.25022507,52.66810829,49.20255233,51.35119827,53.337174499999996,52.67314285,51.77639045,51.92603507,54.25459792,56.02031948,55.47257327,55.41554447,56.76937129,59.97666112,59.78319799,57.51507947,57.75248223,58.47409965,58.04790989,58.28363325,61.01028933,58.42415653,61.24782207,57.91634516,62.4470371,65.92691191,61.12782856,62.36525616,63.15408965,62.21283459,62.46838497,62.89771911,66.38765025,64.02216386,65.13597149,66.81466483,63.74991572,64.75004213,66.02758448,68.29270714,68.14088727,65.28654147,66.12842884,67.19435726,66.07729002,66.57569517,69.71026669,68.50799497,66.89950487,66.09137127,64.41906224,65.60749523,66.69024211,65.66686585,63.37675265,67.65996124,68.00526438,65.02050739,67.9517152,65.16324554,67.76664346,66.63250643,67.26541329999999,66.68335681,69.50235796,65.61155481,64.27910212,65.31865636,66.0537938,67.47319677,67.66181672,69.06710646,66.33905474,67.71281061,67.53853033,70.0,65.42199439,64.44793357,66.43132636,66.56203084,68.49945491,67.50699653,65.78434596,Overheated oil
b'Linear_rise_with_decreasing_ends',30.16218554,28.26886151,29.24269645,35.4995515,29.54960259,31.6097583,29.31097561,30.50145775,30.06291661,33.87502794,27.914243199999998,29.3874798,30.0005613,28.91418641,31.81137531,28.61924332,25.21731218,30.35600862,30.03504464,33.40828483,31.60244542,28.9919962,27.251188800000005,31.67763284,31.80083653,34.07618833,30.49942124,31.55745024,29.97950595,26.18557279,28.99547141,26.82647833,34.3545467,32.6890654,31.71891189,30.98517931,35.56107367,33.25627288,33.93989351,30.71982541,36.01039157,36.03528943,36.59693856,38.98412466,36.63171112,41.11457931,40.81416401,36.64159255,40.2520674,39.35620072,40.05339681,40.9160597,42.11036747,42.06277562,41.347052399999995,44.48556862,43.20400842,42.85909159,41.84625323,41.82366633,46.25388655,42.51652768,47.72057417,48.297606,47.74138899,47.37997703,45.11941468,49.84308563,51.57869394,55.6411481,49.97449438,53.11249309,53.46434569,57.23866753,57.42769523,56.68249815,56.55139186,56.28016271,56.48746429,54.38911334,52.49888855,54.47271891,60.90361632,58.01689399,58.22426589,58.09987291,58.24412518,58.20237278,60.76912036,61.56772978,60.23083175,64.44732655,64.54201342,63.02482433,65.36485392,65.83443105,65.462774,64.87301261,67.86295971,70.0,Oil Leakage
signal_sensor_fail,28.94809863,29.91854995,28.55843797,0.0,29.61119063,31.44662721,29.12575445,31.160276500000002,28.51441186,29.12823861,28.34034295,0.0,27.99100845,30.60610948,31.14321671,30.02828006,31.34226878,30.25246863,30.66718895,30.09186352,30.47864532,29.46606775,29.68978799,0.0,29.52267976,28.31296186,31.00870911,30.75341534,28.22189597,31.36166728,29.31510021,30.11015383,30.53168571,31.46286506,30.19651329,30.25072141,31.17329214,29.85044548,30.09230049,29.65123062,29.90590123,31.83787124,29.75176317,0.0,30.34333426,29.64973651,28.73568762,28.77393882,0.0,28.54443356,30.78115979,30.20371145,31.29328537,0.0,29.72025906,31.86201336,29.32582333,31.16952035,29.72472004,30.45751991,30.55735384,31.18776846,31.78749821,26.85622284,29.31343819,30.86347603,30.59595262,30.36719602,0.0,29.75067927,29.78256154,29.25745112,29.3769055,30.25249347,29.00831684,0.0,28.54768957,28.87012516,0.0,29.58736156,31.30002249,28.66711744,29.16660176,28.5730797,29.35221144,28.81874254,28.53322932,31.02661539,30.01645434,30.11730669,27.75035147,30.955614699999998,0.0,29.63842576,29.72633945,29.98507224,30.6337995,30.32108125,30.84262296,30.26420561,Anemometer errors
b'Linear_rise_with_constant_ends',26.9843183,27.88539207,33.24252131,29.20809136,30.991876799999996,32.74026555,31.80435269,30.28769573,34.74554497,33.44734296,34.92073814,39.24065995,35.34306871,39.25090296,36.4473286,35.85149105,38.45521970000001,37.14549224,36.03211132,35.01176126,38.96902697,37.20753048,39.11139252,37.06554556,38.73665229,37.7424934,39.60874823,42.83908358,43.80368324,42.87345291,41.31767402,42.72232303,43.01694001,42.93111113,48.30086892,46.19633237,43.05555949,42.81437828,47.02820626,45.34465085,43.92594096,48.86429553,48.77478113,45.82035171,45.53466923,50.40220412,51.79370074,51.10243675,47.8006321,52.44872249,54.1144441,48.79435067,53.53222615,56.17384907,51.284462100000006,54.82722985,50.6988815,51.01216001,53.46352742,52.31758642,57.68250893,54.4897566,56.41190543,54.09462339,56.28640803,55.32133215,58.33735833,55.61988745,59.53237034,60.07511566,58.70035546,59.44459581,61.40546106,57.28441937,61.88445067,63.95721255,61.05535152,67.30863302,59.842591299999995,61.28014552,62.21183899,67.02997874,63.67799994,61.02722002,64.8218125,62.59782248,63.85862139,63.77633349,69.34179475,66.36245099,69.23373681,65.43080551,65.45146562,69.13264544,67.33500895,70.0,69.85923663,65.07019414,67.36454590000001,69.08981243,Oil Leakage
signal_sensor_fail,28.61555954,29.69731146,29.50491684,29.95998679,30.8355729,29.65741553,31.75620493,30.62427035,29.82926997,30.35637923,31.62398239,30.32900827,29.26545591,31.542802299999998,31.41225881,31.23966543,31.64849407,0.0,29.90107327,0.0,30.8225333,30.03166473,30.44552941,29.77683899,30.22278559,29.34543454,30.85484274,29.75683775,30.07584987,30.05347231,31.59600086,30.65446626,30.76557047,32.06552678,30.37805795,0.0,0.0,30.67598111,30.83132148,0.0,30.2855408,32.08946901,0.0,29.23662343,30.741278499999996,29.82764701,29.82906865,29.38812743,30.95212937,30.23415556,28.39512327,0.0,31.49906479,30.23180062,29.01314648,28.16690141,29.52076571,30.54613182,29.44010618,28.26985435,0.0,30.85741146,30.488772499999996,30.53837831,30.48091276,30.75702902,30.43573471,30.52468811,30.71835118,29.81869459,28.88577678,29.24648073,30.17834004,0.0,31.0336774,31.90531124,30.00422281,28.29098914,28.93500969,31.4670962,28.51495465,29.40183109,29.49632096,29.72828625,29.50088759,29.35024398,31.01663378,30.15899403,30.19050845,30.03022128,0.0,28.50389365,29.718095,29.22795567,30.20660382,28.90841493,29.29617396,29.77735326,29.47234037,31.8249893,Anemometer errors
b'Convex_increase_with_constant_ends',30.46400059,39.60593013,40.85723802,42.95980016,43.64246319,43.70769927,41.36063034,47.48287637,49.59923659,49.05368749,52.22285091,44.85008429,50.54962143,51.67875786,47.53896037,51.72569463,50.41957068,52.83951333,53.27580824,50.76379307,54.08314398,54.60500129999999,56.26257107,51.71350729,55.70428629,55.3981637,57.41779105,56.10319769,55.81412288,55.41618104,57.2027932,58.5213503,55.697879099999994,56.95061505,56.99417929999999,59.73896646,58.49727791,57.98433762,59.70682861,60.38775014,58.70522452,57.95102289999999,57.6076775,60.99113986,60.51899209,62.47151793,63.47316486,60.35366753,60.89072034,63.0816456,60.44265781,62.55083413,63.31120452,61.35600715,63.73396569,62.94505079999999,64.20594126,63.42679691,64.21076529999999,62.80953018,65.39993589,65.24867416,64.03900854,64.48977034,64.33851621,65.92717662,65.72002222,63.81264592,65.20767846,67.65014882,65.6021226,65.47418435,64.12965717,67.92511842,70.0,66.97713984,68.22596676,66.31065525,68.17752387,64.56474168,66.21061089,67.78764356,66.14992052,66.96924035,67.84891291,66.30244282,66.12743132,64.86729743,65.34597376,67.15008867,67.6539688,65.82979945,67.99199716,63.95300582,69.50691801,65.79501579999999,65.99001793,66.5582908,67.24508465,64.86744537,Overheated oil
signal_sensor_fail,30.78413858,29.10759317,30.87310825,30.29720373,29.14769693,30.04253805,31.98583338,30.97804489,29.15884904,30.37571941,30.66200672,29.92414124,29.81940944,31.43168058,29.88649449,0.0,28.63797059,0.0,28.51019672,29.84186452,31.33063582,30.92118129,29.54745696,29.018812699999998,30.23832172,30.93302535,29.82576013,30.84075936,31.91631574,29.76117865,0.0,29.42946695,30.18886589,28.9695821,29.47553872,28.50931829,29.63223627,30.88404194,29.352549600000003,29.23912109,29.99256007,28.82855141,29.16216319,30.79036264,29.83190628,31.92953732,31.16704275,31.99978021,29.40665433,31.30106538,30.21202157,31.72079727,30.59642759,28.86534562,29.56449884,0.0,28.59082785,31.01414232,30.653441600000004,29.67877974,30.69978152,0.0,0.0,0.0,30.64233357,31.18088452,29.49435913,30.91800958,30.92525715,30.51347975,29.40911571,31.18442267,28.41070521,29.562296500000002,28.975080100000003,29.88225827,30.82422744,0.0,28.43885556,29.93466173,29.62576373,28.61909051,29.33987306,32.57670829,29.426875300000003,28.76074787,0.0,31.85625065,27.82500584,29.98613266,28.59563526,28.04181815,28.42801856,30.37820828,29.01265787,30.197827399999998,0.0,31.6161897,30.398937899999996,29.16205374,Anemometer errors
Slope6,30.37055296,29.37928992,30.55209791,29.78543129,30.04023169,29.90883789,29.98964862,29.78233732,28.63463763,30.04096284,29.58644456,29.95998662,30.196786199999995,30.31055907,29.87157099,30.63591056,30.63075242,29.21576554,29.68946687,29.988707300000005,30.85411565,29.65784103,29.19870849,30.07872812,30.2238626,29.95530901,30.04097981,30.22022961,30.43361923,30.37161268,29.84463876,29.45744402,29.7224212,30.30735153,31.03467128,29.89068728,29.21001238,29.96932389,30.84889066,29.29743752,29.41815926,30.45427019,29.99166289,30.69862727,30.11529414,30.0611154,29.669197999999998,30.40493688,29.84914772,30.14911136,29.20579063,30.25124313,29.39289044,30.58363914,29.81668678,30.18980203,29.80143817,29.756741100000003,30.09917544,30.313773699999995,25.0,25.0,27.0,25.0,27.0,26.0,27.0,26.0,26.0,25.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,21.62813308,21.4021229,21.85183715,22.09560366,20.93494086,20.82694924,21.54247679,21.49649454,21.51805117,22.30198435,22.28464701,22.76356164,22.16322182,22.18805918,21.13027104,21.75985183,22.51631349,22.27238258,20.95656971,22.21333776,CoolingSystemIssues
Slope4,29.46358826,29.14615981,29.51814238,30.69015228,29.27272716,29.30443185,29.97229392,30.36767269,30.39895793,29.09192926,29.21066765,29.38164702,28.96570786,30.21777211,29.63365178,30.28593871,29.49650016,30.06975777,29.64586762,30.13086922,29.37847578,30.01180515,29.95644104,30.12033884,29.88520344,29.70309017,30.45992058,30.651024100000004,30.63647772,30.42245206,29.79954306,29.88245196,29.643057899999995,30.03047058,30.696034700000002,29.692617600000002,29.73769715,30.99043081,29.54249518,29.30570861,27.0,26.0,27.0,26.0,27.0,27.0,26.0,26.0,27.0,27.0,27.0,25.0,27.0,26.0,26.0,25.0,27.0,25.0,26.0,25.0,25.0,25.0,25.0,25.0,24.0,24.0,25.0,23.0,24.0,25.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,21.68976938,21.38049373,22.55525832,22.54935232,21.82192191,22.44395917,21.82747887,21.73462439,22.15855885,22.790097600000003,22.32253185,21.8993188,22.21069031,22.09454993,22.44072717,22.34929495,22.01132122,22.64754195,21.72534055,22.36922606,CoolingSystemIssues
